2021-09-30 12:53:59,まろ,メンツメイン,0,0
2021-09-30 12:53:59,kou_まつりす,ｗｋｔｋｗｋｔｋ,0.3,0.3
2021-09-30 12:54:00,クミケ,双剣強化きてくれ,-0.8,0.8
2021-09-30 12:54:00,ろがしにっこ,やぁ,0.3,0.3
2021-09-30 12:54:00,のりたま,グランミラオスが来ればいい！,0.4,0.4
2021-09-30 12:54:00,桜吹雪,マジで超大型モンスター頼む:double_exclamation_mark:,0.4,0.4
2021-09-30 12:54:00,T. M.,キメてるやん,0.3,0.3
2021-09-30 12:54:00,499人いったら声出す,もうなんでもええわ！,0.1,0.1
2021-09-30 12:54:01,Kick Drop,一体何が始まるんです？,-0.2,0.2
2021-09-30 12:54:01,ツチヤ 男性,瞬きなしだぜ！！,0.6,0.6
2021-09-30 12:54:02,ホロ好きの大いなる破滅おじさん,ｼﾞｭﾝﾋﾞﾊｲｲｶ,0.3,0.3
2021-09-30 12:54:02,Re i,ワクワク！,0.9,0.9
2021-09-30 12:54:02,むん丸,えっ！！受付ジョー討伐クエスト！！！やったじゃん！！,0,1.2
2021-09-30 12:54:03,Y B,ドスケベジョー追加はよ!,0,0
2021-09-30 12:54:04,じょうちんmaimai&ピアノ&東方幻想クリッカー,ゴーヤ,0.3,0.3
2021-09-30 12:54:04,うたかす,おまいらトイレは忘れずにな,0.2,0.2
2021-09-30 12:54:05,アルセルタス母なる,アルセルタスまだー？,0,0
2021-09-30 12:54:05,ヌマクロォ,カプコンコラボしか来ません＾＾,-0.2,0.2
2021-09-30 12:54:06,taidon884,ゾラマグダラオス,0.3,0.3
2021-09-30 12:54:06,コタコタアボール,171717171717171717171717,0.3,0.3
2021-09-30 12:54:07,PALE MOON,回避砥ぎ欲しいからセルレギオス来て,0,0
2021-09-30 12:54:07,塩レモン漬けモズク,シャガル神,0.3,0.3
2021-09-30 12:54:08,けーい,キングチャチャブー,0.3,0.3
2021-09-30 12:54:08,うぃーあー,コロナワクチンを打った次の日にチャリを盗まれましたが、ワクチンの副作用でしょうか？,-0.2,0.2
2021-09-30 12:54:09,彗星さん,ｶﾌﾟｺｵｫﾝ!!（ヒカキン）,0.3,0.6
2021-09-30 12:54:09,なな48fam,待機_( ˙꒳˙ _ ),0.5,0.5
2021-09-30 12:54:09,浅葱部長,抜刀大剣返してくれ,-0.9,0.9
2021-09-30 12:54:11,【恐食龍ウケツケジョー】,ラギアクルス良いよ来いよ,0.9,0.9
2021-09-30 12:54:11,たまぽち,過度な期待は危険,-0.8,0.8
2021-09-30 12:54:11,名無しのジャド,もりあがってまいりました,0.1,0.1
2021-09-30 12:54:12,rafael dalan,:thumbs_up::thumbs_up::thumbs_up:,0.6,0.6
2021-09-30 12:54:12,River Nate,ゆうたおるやんw,0.3,0.3
2021-09-30 12:54:12,おGちゃん,とりあえず燼滅刃ディノーー,0.3,0.3
2021-09-30 12:54:13,アベルX-ZONE,イビルとゴアとシャガルとセルレはよ,0,0
2021-09-30 12:54:13,kamuil asia,CRAPCOM,0.3,0.3
2021-09-30 12:54:14,Megat Azzam,いよいよ。。。待ってました！,0.6,1.2
2021-09-30 12:54:14,ひいらぎ,キリンキリン,0.3,0.3
2021-09-30 12:54:14,絶望の蜥蜴 トカゲの尻尾切り,アマツマガツチ来いや！,0.5,0.5
2021-09-30 12:54:14,天音,メゼポルタ解禁待ってます,-0.1,0.1
2021-09-30 12:54:14,鬼鹿毛[onikage],ヘイルカッターが強化されます,0.1,0.1
2021-09-30 12:54:16,くぱお,めっちゃ流れるやん,0.6,0.6
2021-09-30 12:54:16,Youかーくん,はやくいこ,0.3,0.3
2021-09-30 12:54:16,じょうちんmaimai&ピアノ&東方幻想クリッカー,キリン追加,0.1,0.1
2021-09-30 12:54:17,9 μθλαρж,カプコン大好き！,0.9,0.9
2021-09-30 12:54:17,Snow Arclight,別の島にやたってからの16人部屋解放,0.2,0.2
2021-09-30 12:54:17,辻本プーギー,早くpS5のモンハンを,-0.2,0.2
2021-09-30 12:54:17,ああ,モンスター追加あるよな？おいモンスター追加あるよな？おいモンスター追加あるよな？おいモンスター追加あるよな？,0,0
2021-09-30 12:54:17,sai 111,やった！間に合った！,0.7,1.4
2021-09-30 12:54:18,けもフレ愛してる!,楽しみ,0.9,0.9
2021-09-30 12:54:18,ももんが,ネルギガンテお願いします,0,0
2021-09-30 12:54:19,クミケ,てか新武器くるかな,0.1,0.1
2021-09-30 12:54:19,魚ちゃん,西洋になるのはいいけど、琵琶法師続投するのかな？,-0.1,0.1
2021-09-30 12:54:19,レヴナントになりたかったマターラ,ドュレムディラカモーン(=ﾟωﾟ)ﾉ,0.2,0.2
2021-09-30 12:54:20,ひろ,武器格差なんとかしろ,0.1,0.1
2021-09-30 12:54:20,ろがしにっこ,やったぜ,0.5,0.5
2021-09-30 12:54:20,ATSU GORI,超大型来い,0.8,0.8
2021-09-30 12:54:21,ぅう!,ホットドリンク&クーラードリンク実装はよ,-0.1,0.1
2021-09-30 12:54:22,最強に愛された最弱のアトラル・カ,ガララアジャラ「やあ(*´∀｀)ノ」,0,0
2021-09-30 12:54:22,ねんご,おおおおお！,0.5,0.5
2021-09-30 12:54:22,わん,きたー！,0.5,0.5
2021-09-30 12:54:22,ふぇね,おー,0.3,0.3
2021-09-30 12:54:24,サケノミイカ,ハプルボッカくんはよこい,0,0
2021-09-30 12:54:25,Flux,ラオ出すならゴクマジください,-0.4,0.4
2021-09-30 12:54:25,煌めくパイクーハン,！！！,0.3,0.3
2021-09-30 12:54:25,PALE MOON,ミラオスは厄海から出たら設定崩れる,0,0
2021-09-30 12:54:25,点P2,ケチャワチャ,0.3,0.3
2021-09-30 12:54:25,Sve,ここか,0,0
2021-09-30 12:54:25,通りすがりのペニーワイズ,追加モンスターもう来なくね？,-0.4,0.4
2021-09-30 12:54:25,ハマハマ,待機です,0,0
2021-09-30 12:54:26,miffy,曲きちゃ,0,0
2021-09-30 12:54:27,エス*MHR,アムタロト！！！！！,0.3,0.3
2021-09-30 12:54:27,ろぞ,ケチャワチャ,0.3,0.3
2021-09-30 12:54:27,Y B,なんかなりはじめたぞ,0.1,0.1
2021-09-30 12:54:28,mnm mnm,わくわく,0.3,0.3
2021-09-30 12:54:28,B T,とりあえずチャアク強化はよ,0,0
2021-09-30 12:54:28,点P2,ケチャワチャ,0.3,0.3
2021-09-30 12:54:29,1いち,ジンオウガ亜種来てくれてー,-0.5,0.5
2021-09-30 12:54:29,ひゅーい,始まったああああああああああ,0,0
2021-09-30 12:54:29,ろぞ,ケチャワチャ,0.3,0.3
2021-09-30 12:54:29,パポイ,マッカォあく,0.3,0.3
2021-09-30 12:54:30,バナサー,期待はしないでおこう,-0.4,0.4
2021-09-30 12:54:30,とある幻想郷の住民,グラン・ミラオス来てください！,0.6,0.6
2021-09-30 12:54:30,BOW MAN,重ね着とジェスターとスタンプが大量追加！,0.4,0.4
